epoch,train_loss,val_loss,val_pixel,val_struct,val_edge,val_psnr,val_ssim,lr,epoch_time_sec
30,0.10960713127214047,0.10749298166483641,0.029682231368497014,0.2109153911471367,0.11875890400260687,26.52083002056393,0.7890846088528634,7.93892626146237e-05,360.72
31,0.10896932586199708,0.10751359695568681,0.029919013706967236,0.21066399067640304,0.11820593979209662,26.459104190954,0.7893360093235969,7.810416889260657e-05,360.79
32,0.10902145880584915,0.10686221476644278,0.029684108588844536,0.20903335511684418,0.11790477382019163,26.52226949271372,0.7909666448831558,7.679133974894987e-05,360.44
33,0.10849790699366066,0.10690760975703598,0.02974306766409427,0.20973733812570572,0.1173902427777648,26.49790278079273,0.7902626618742943,7.545207078751861e-05,360.35
34,0.10865036833824383,0.10771721769124269,0.029545866325497626,0.21119821965694427,0.11977234808728099,26.571308276770235,0.7888017803430557,7.40876837050858e-05,360.63
35,0.10839886670518252,0.10706865768879652,0.02946456994395703,0.20949056297540664,0.11901990920305253,26.56501084216668,0.7905094370245933,7.269952498697738e-05,360.48
36,0.10824821971149909,0.10632414994761348,0.0294838460162282,0.20868224054574966,0.11701284050941467,26.582532535021603,0.7913177594542503,7.128896457825368e-05,360.43
37,0.10803639539000061,0.10696184001863003,0.02987791458144784,0.21032798886299134,0.11672775521874428,26.515136877852655,0.7896720111370087,6.985739453173907e-05,360.45
38,0.10787417330882615,0.10668746195733547,0.029656626284122467,0.208940389752388,0.11747584901750088,26.524843770357382,0.791059610247612,6.840622763423395e-05,360.5
39,0.10779670841164059,0.1061054571531713,0.029556387686170638,0.20831942558288574,0.11628394359722734,26.553282570547207,0.7916805744171143,6.693689601226463e-05,360.65
40,0.10772966216835711,0.10700637316331267,0.030007567908614873,0.21065597534179686,0.11622535903006792,26.478131554480143,0.7893440246582031,6.545084971874742e-05,360.42
41,0.10764465816318988,0.1062532864511013,0.02946716865990311,0.20840227156877517,0.11701887287199497,26.584517676489533,0.7915977284312248,6.394955530196153e-05,360.29
42,0.10732642392524415,0.10640154033899307,0.029717020504176617,0.20972677916288376,0.11579720750451088,26.554141638459317,0.7902732208371163,6.243449435824278e-05,360.47
43,0.10719368111135232,0.10588703537359834,0.029440555511973797,0.2073995590209961,0.11655521802604199,26.580205897360855,0.792600440979004,6.090716206982718e-05,360.41
44,0.10707465295369427,0.10627474933862686,0.029456156818196178,0.2084160789847374,0.11711791660636664,26.573248995312845,0.7915839210152626,5.9369065729286285e-05,360.41
45,0.10693461174766222,0.10583083592355251,0.02950578194577247,0.20743140131235122,0.11612923759967089,26.559772919252758,0.7925685986876487,5.782172325201159e-05,360.29
46,0.10670165709323354,0.1060152324847877,0.02967252356465906,0.20824772566556932,0.11564387595281005,26.546798846343222,0.7917522743344307,5.626666167821527e-05,360.28
47,0.10656310491677788,0.10589068047702313,0.029506262205541135,0.2076728507876396,0.11616615233942866,26.568406987737394,0.7923271492123604,5.470541566592576e-05,360.5
48,0.10655340692028403,0.10679229879751802,0.029323788336478175,0.20932173281908034,0.11868053898215294,26.6092936122621,0.7906782671809196,5.313952597646572e-05,360.46
49,0.1064970328576035,0.10611290503293276,0.029703398933634162,0.2089528650045395,0.11539643555879593,26.528220347251438,0.7910471349954605,5.157053795390646e-05,360.4
50,0.1061839701090422,0.10600007176399232,0.029344825400039555,0.20750872194766998,0.11717833243310452,26.594942408097108,0.79249127805233,5.000000000000004e-05,360.5
51,0.10632249903347757,0.10645926939323544,0.02944189994595945,0.20822883546352386,0.11790533205494284,26.562912354837074,0.7917711645364761,4.8429462046093626e-05,360.46
52,0.10607982750775086,0.10601922068744898,0.02945788037031889,0.20813297629356384,0.11644914681091904,26.58499542763344,0.7918670237064361,4.686047402353437e-05,360.47
53,0.10591907586074538,0.10586914103478193,0.029284634767100214,0.20793572515249253,0.1166578651405871,26.62444648156792,0.7920642748475075,4.5294584334074315e-05,360.46
54,0.1057872875386642,0.1059726569801569,0.029667443362995982,0.20868777930736543,0.11522552082315088,26.529142629425905,0.7913122206926346,4.373333832178482e-05,360.41
55,0.1056430002881421,0.1060805688612163,0.02940418282523751,0.2078763499855995,0.11700371159240604,26.564704415941048,0.7921236500144004,4.217827674798849e-05,360.35
56,0.1056221907130546,0.1056316126137972,0.029354747501201928,0.2070859417319298,0.11619891924783587,26.59937861651394,0.7929140582680703,4.06309342707138e-05,360.43
57,0.10535864390225874,0.10602574441581965,0.029614164866507052,0.20831440836191178,0.11582898311316966,26.550504294044003,0.7916855916380883,3.909283793017292e-05,360.42
58,0.10526459374361569,0.10567827485501766,0.02953820026014,0.20692172646522522,0.11585242673754692,26.54364395218181,0.7930782735347748,3.756550564175729e-05,360.25
59,0.10502512520179152,0.10566168185323477,0.029526885785162448,0.20753706842660904,0.11542460052296519,26.556349063397658,0.792462931573391,3.6050444698038574e-05,360.44
60,0.10512285408460431,0.10568414758890868,0.029426743276417255,0.20781799256801606,0.11564601268619298,26.582866844733473,0.792182007431984,3.4549150281252677e-05,360.49
61,0.10493909715571337,0.10565102156251668,0.029380017402581872,0.20718397349119186,0.11611402416601777,26.587774871578546,0.7928160265088081,3.306310398773547e-05,360.44
62,0.10480694618696967,0.10558712910860776,0.029252939857542515,0.2069344311952591,0.1164910082705319,26.62430556936701,0.7930655688047409,3.159377236576615e-05,360.45
63,0.1047776294251283,0.10561374211683869,0.029377579782158138,0.20762202888727188,0.11570584988221526,26.602506437439825,0.7923779711127281,3.0142605468260998e-05,363.94
64,0.10460459342640308,0.10540868947282434,0.029375112522393464,0.2068138152360916,0.11556937210261822,26.589073622478587,0.7931861847639083,2.8711035421746398e-05,360.63
65,0.1044498236435983,0.1054111011326313,0.029443726572208107,0.20712660998106003,0.1151401661336422,26.580148014205133,0.79287339001894,2.7300475013022693e-05,360.64
66,0.10435109709699948,0.10572480335831642,0.029415946803055704,0.20730577260255814,0.11615900285542011,26.590731285500475,0.7926942273974419,2.591231629491426e-05,360.49
67,0.104360622788469,0.10566469496116042,0.0293391966028139,0.207511804997921,0.1160771168768406,26.613956768760506,0.792488195002079,2.4547929212481463e-05,361.04
68,0.10422345390543342,0.10548017453402281,0.02945156521163881,0.2074655845761299,0.11511829951778055,26.582394944656198,0.79253441542387,2.3208660251050185e-05,360.88
69,0.10406950446259644,0.10548603152856231,0.029318995168432595,0.20682492852210999,0.11600682949647308,26.598736861189984,0.79317507147789,2.1895831107393494e-05,360.62
70,0.10400135189087854,0.10545074259862304,0.02947250280994922,0.20690434128046037,0.11532456427812576,26.559241830026583,0.7930956587195397,2.0610737385376376e-05,360.49
71,0.10395267629582021,0.10553015321493149,0.029433266259729862,0.2079305589199066,0.1150359089486301,26.588176940611827,0.7920694410800934,1.9354647317351195e-05,360.11
72,0.10382769760779209,0.10537143964320421,0.02933228495530784,0.20717553943395614,0.11534681748598814,26.601839288480193,0.7928244605660438,1.8128800512565537e-05,360.63
73,0.10371821824875142,0.10550829516723752,0.02951193004846573,0.2076297417283058,0.11490138284862042,26.5509269918981,0.7923702582716942,1.6934406733817437e-05,360.61
74,0.10366360227473909,0.10538898576050997,0.029353921697475017,0.20729318857192994,0.11525475047528744,26.600112538586266,0.7927068114280701,1.5772644703565586e-05,360.5
75,0.10362227690509623,0.10540027432143688,0.02935383499134332,0.20673245191574097,0.11566648501902818,26.58144773696477,0.793267548084259,1.4644660940672647e-05,360.44
76,0.10353518908636437,0.10551490858197213,0.029502065875567494,0.2074618458747864,0.11506823915988207,26.561358075298624,0.7925381541252137,1.3551568628929453e-05,360.48
77,0.1034668802904586,0.10540463039651513,0.029439418599940835,0.20696358233690262,0.11524164248257876,26.567523849715524,0.7930364176630974,1.2494446518477044e-05,360.75
78,0.10339095143394338,0.10548733146861196,0.029383181035518645,0.20704309046268463,0.11565176732838153,26.574014301701375,0.7929569095373153,1.1474337861210558e-05,360.42
79,0.10332994356544481,0.10542364278808236,0.02946125641465187,0.20690777897834778,0.1152694254182279,26.55541304127941,0.7930922210216522,1.0492249381215494e-05,360.5
80,0.1032656990405586,0.10536719616502524,0.029298629146069288,0.20681737810373307,0.1156836336478591,26.60091825879,0.793182621896267,9.549150281252647e-06,360.2
81,0.10320215480816033,0.10542242862284183,0.029490739479660986,0.20718319565057755,0.11498349383473397,26.55862806955205,0.7928168043494225,8.64597128627193e-06,360.46
82,0.10315619193845325,0.10545062627643347,0.029291002405807377,0.20684194713830947,0.11597077446058393,26.59930809456835,0.7931580528616905,7.783603724899268e-06,360.43
83,0.10312366266217497,0.10539249926805497,0.029275042726658283,0.20702001005411147,0.11571150803938508,26.60835688885125,0.7929799899458885,6.9628986498028216e-06,360.31
84,0.10306372383816374,0.10528622195124626,0.02938236449845135,0.20682541280984879,0.11512924255803228,26.58602113168194,0.7931745871901512,6.184665997806829e-06,360.46
85,0.10301782120433119,0.10533412843942642,0.02935219162609428,0.20664650052785874,0.11550878211855889,26.58393915066955,0.7933534994721413,5.449673790581617e-06,360.29
86,0.10298404602540864,0.10530945556238294,0.02936510948929936,0.2067432388663292,0.1153189880773425,26.5831018224708,0.7932567611336708,4.758647376699038e-06,360.23
87,0.10295771131705907,0.10550872581079603,0.029327919287607074,0.20687002539634705,0.11602266309782863,26.585738817083733,0.793129974603653,4.112268715800959e-06,360.7
88,0.10292202235302991,0.1053569532930851,0.02943922772537917,0.2068302497267723,0.11517224786803126,26.56684559982068,0.7931697502732277,3.5111757055874366e-06,360.57
89,0.1028799012924234,0.10540803503245115,0.029433831409551203,0.20728438794612886,0.11505774473771453,26.570673127364934,0.7927156120538712,2.9559615522887307e-06,360.32
90,0.10285954730999139,0.1053440997377038,0.029411511775106192,0.20676782429218293,0.11526340413838625,26.568329500784493,0.7932321757078171,2.4471741852423263e-06,360.47
91,0.10282780307655533,0.10529033690690995,0.029342502309009432,0.20670195519924164,0.11535813705995679,26.589114513098075,0.7932980448007584,1.9853157161528544e-06,1889.26
92,0.10281109595671296,0.10533130001276732,0.029378454689867793,0.2069111004471779,0.11523540504276752,26.58000036409045,0.7930888995528221,1.5708419435684534e-06,360.21
93,0.10279440180295044,0.10533447666093707,0.029399104230105878,0.20690735131502153,0.11517966799438,26.573072443975843,0.7930926486849785,1.2041619030626351e-06,360.62
94,0.1027736101196044,0.10531945303082466,0.029412634135223926,0.2069686010479927,0.11504365615546704,26.57279605158365,0.7930313989520072,8.85637463565565e-07,360.63
95,0.10276402203987042,0.10534945344552397,0.029418393131345512,0.20695418119430542,0.1151340713724494,26.56917932724203,0.7930458188056946,6.155829702431178e-07,360.88
96,0.10274920048606065,0.10532889720052481,0.029372358182445168,0.20685503780841827,0.11528509669005871,26.580154892788943,0.7931449621915817,3.9426493427611224e-07,375.19
97,0.10274320038863355,0.10531984763219952,0.02938434579409659,0.20681155920028688,0.1152439615689218,26.57687708890478,0.7931884407997132,2.2190176984600045e-07,432.92
98,0.10273272359950675,0.10533439898863435,0.029411163041368128,0.20693980753421784,0.11511757522821427,26.57192551681309,0.7930601924657822,9.866357858642217e-08,898.01
99,0.10273110647168425,0.10532444808632135,0.029388919286429883,0.2068603128194809,0.11521154744550585,26.576413445200927,0.7931396871805191,2.4671981713420026e-08,359.96
100,0.10272651721412937,0.10532353240996599,0.02938851504586637,0.206859190762043,0.1152105912566185,26.576519497741078,0.793140809237957,0.0,362.46
