epoch,train_loss,val_loss,val_pixel,val_struct,val_edge,val_psnr,val_ssim,lr,epoch_time_sec
1,0.14186159001870288,0.1270620482042432,0.03420328637585044,0.2559962347149849,0.1388650393113494,25.4305769366804,0.7440037652850151,9.997532801828658e-05,428.69
2,0.12762843374576832,0.12149999402463436,0.033382439101114866,0.24084531366825104,0.13316162936389447,25.580275890773674,0.759154686331749,9.990133642141359e-05,503.06
3,0.12469465345558194,0.11947261337190866,0.03264977494254708,0.2372903808951378,0.1312158688902855,25.746198806888327,0.7627096191048622,9.977809823015401e-05,532.47
4,0.123645003615982,0.11805876791477203,0.03248891495168209,0.2334977239370346,0.12956768684089184,25.782646893058295,0.7665022760629654,9.960573506572391e-05,426.65
5,0.12227266283912791,0.11819466724991798,0.03196897776797414,0.2347742959856987,0.1309027587994933,25.901097432575334,0.7652257040143013,9.93844170297569e-05,389.86
6,0.12071592762238449,0.11693242527544498,0.03180974847637117,0.23257390558719634,0.12869297694414855,25.970236772819703,0.7674260944128036,9.911436253643445e-05,387.96
7,0.11975981346848938,0.1148282341659069,0.03170978715643287,0.2279785081744194,0.12507580369710922,26.009048639350993,0.7720214918255806,9.879583809693738e-05,386.08
8,0.11835828326228592,0.1149377666413784,0.03128739846870303,0.22687885016202927,0.12758199032396078,26.09548200895536,0.7731211498379708,9.842915805643157e-05,386.21
9,0.11757376054301857,0.11405247580260039,0.03202008921653032,0.2245694652199745,0.12372830547392369,25.96048046084409,0.7754305347800254,9.801468428384717e-05,386.85
10,0.11663480031614502,0.11257731644436716,0.03128384291194379,0.22252820134162904,0.12262610252946615,26.125284226476964,0.777471798658371,9.75528258147577e-05,387.04
11,0.11622389989594618,0.114466424100101,0.03169485083781183,0.22674900144338608,0.12473923712968826,26.011401816350304,0.7732509985566139,9.70440384477113e-05,387.65
12,0.11549506553759177,0.1108503045514226,0.030574471736326814,0.21855446696281433,0.12188312513753771,26.31260485217449,0.7814455330371857,9.64888242944126e-05,387.46
13,0.1146823033483492,0.11337729096412659,0.030767491646111013,0.22379599809646605,0.1261686605401337,26.242605619175073,0.7762040019035339,9.588773128419907e-05,387.41
14,0.11434548767283559,0.11189745347946882,0.030454401997849344,0.2197976678609848,0.12494505206122994,26.316796536738927,0.7802023321390152,9.5241352623301e-05,387.26
15,0.11381695116352704,0.11104499297216534,0.03027720092795789,0.21805624812841415,0.12385513419285417,26.37836485584171,0.7819437518715858,9.455032620941843e-05,387.0
16,0.11339034090439479,0.11626801509410142,0.03216764279641211,0.2352243632078171,0.12351832594722509,26.049365631040637,0.764775636792183,9.381533400219321e-05,387.03
17,0.11312972259604269,0.11054664868861437,0.030172409070655704,0.21711527705192565,0.12317060343921185,26.3951484151221,0.7828847229480743,9.303710135019722e-05,387.43
18,0.11294038562724988,0.10996274249628187,0.030605578515678643,0.2150203049182892,0.12117699896916748,26.286073826469657,0.7849796950817108,9.22163962751008e-05,387.11
19,0.11239804474429951,0.10920760445296765,0.03024819348938763,0.2151389926671982,0.11977203423157334,26.399114504290043,0.7848610073328018,9.135402871372814e-05,386.86
20,0.1120535560987062,0.1093831866979599,0.03037886768579483,0.21444179713726044,0.1203865277580917,26.364894893565072,0.7855582028627396,9.045084971874742e-05,386.57
21,0.11170857437989778,0.10849491124972702,0.030005355505272745,0.2132871702313423,0.11944040171802044,26.45445795625895,0.7867128297686576,8.950775061878456e-05,398.92
22,0.11128316426442729,0.10885637737810612,0.029894874058663846,0.2140468716621399,0.12050708504393697,26.46799307508955,0.7859531283378601,8.85256621387895e-05,424.97
23,0.11141087256578935,0.10948480572551489,0.029902631836012005,0.2156580001115799,0.12150190593674778,26.47507454226107,0.7843419998884201,8.750555348152302e-05,414.72
24,0.11095978578345643,0.1085236401297152,0.029879782209172846,0.21264801323413848,0.12038084138184786,26.47628511604946,0.7873519867658615,8.644843137107061e-05,428.32
25,0.11093589468962617,0.10829384475946427,0.03024173006415367,0.2126117080450058,0.11843256819993257,26.377423213210214,0.7873882919549942,8.53553390593274e-05,429.53
26,0.11038753156446748,0.10812043882906437,0.03007991788908839,0.21344243884086608,0.11784010231494904,26.457238029927424,0.7865575611591339,8.422735529643446e-05,431.7
27,0.11024134523338741,0.10873010922223329,0.029923407454043628,0.21327222138643265,0.12050751624628901,26.44802258761182,0.7867277786135674,8.306559326618262e-05,439.13
28,0.11038848424537315,0.10854494599625468,0.030524859949946404,0.21289454847574235,0.11813724841922521,26.379997618477052,0.7871054515242577,8.187119948743451e-05,455.56
29,0.1099262847772075,0.10789915453642607,0.029786680778488516,0.21155168861150742,0.11934044482186437,26.486826801075335,0.7884483113884926,8.064535268264886e-05,479.66
30,0.1097306527197361,0.10835507260635495,0.030354782473295927,0.2147652581334114,0.11682412251830102,26.413587406530404,0.7852347418665886,7.93892626146237e-05,488.21
31,0.10956854155908029,0.10753836259245872,0.029914597934111952,0.21170889735221862,0.11760660819709301,26.491562462416255,0.7882911026477813,7.810416889260657e-05,485.77
32,0.10948301749303938,0.10743943136185408,0.029954910557717086,0.21185699701309205,0.11704373368993401,26.487724007337636,0.788143002986908,7.679133974894987e-05,491.33
33,0.109083335660398,0.10744339358061553,0.02948331309016794,0.21097960621118544,0.11921385675668716,26.560769985034757,0.7890203937888145,7.545207078751861e-05,488.29
34,0.108980172748367,0.10763860195875168,0.029829626390710472,0.21207560300827027,0.11797951022163033,26.511042935924092,0.7879243969917298,7.40876837050858e-05,494.41
35,0.10885334016962184,0.10759167149662971,0.02947488541249186,0.21165886521339417,0.11928337030112743,26.577777495598006,0.7883411347866058,7.269952498697738e-05,575.38
36,0.10862017747842603,0.10795607268810273,0.0295459967572242,0.21155449897050857,0.12033058134838939,26.554861241596704,0.7884455010294914,7.128896457825368e-05,468.96
37,0.10858846463056074,0.10673848614096641,0.029634661693125963,0.2095863103866577,0.11728853825479746,26.537383871295333,0.7904136896133422,6.985739453173907e-05,466.72
38,0.10819040056731966,0.10642941808328032,0.029876504139974714,0.20973797887563705,0.1153510531410575,26.48166463083053,0.790262021124363,6.840622763423395e-05,466.94
39,0.10816002061797513,0.10672963466495275,0.02961263423785567,0.21017570793628693,0.11693952083587647,26.538759540150288,0.7898242920637131,6.693689601226463e-05,408.87
40,0.1081797826103866,0.10711408164352179,0.02961355827283114,0.2100420594215393,0.11830702861770988,26.53405947019881,0.7899579405784607,6.545084971874742e-05,433.94
41,0.10762244985542363,0.10653388099744916,0.02941972662229091,0.20966374278068542,0.11727134399116039,26.586485295017088,0.7903362572193146,6.394955530196153e-05,695.14
42,0.10776904124973549,0.10644883569329977,0.029681124491617084,0.20872334092855455,0.11674346746876836,26.51995034319368,0.7912766590714455,6.243449435824278e-05,874.07
43,0.10748507518114316,0.1063798213377595,0.029565342725254594,0.20925273597240449,0.11654643164947628,26.565006417091773,0.7907472640275955,6.090716206982718e-05,480.84
44,0.10740972254425288,0.10623355321586132,0.029580183839425445,0.20883485078811645,0.11628798851743341,26.550544572659085,0.7911651492118835,5.9369065729286285e-05,472.64
45,0.10713265252610048,0.10692348936572671,0.029882969986647367,0.21082726567983628,0.11625021602958441,26.48477410273898,0.7891727343201638,5.782172325201159e-05,389.16
46,0.10704580903467205,0.10647325003519655,0.029595524771139026,0.20946219116449355,0.11661762017756701,26.566109120505228,0.7905378088355064,5.626666167821527e-05,388.29
47,0.10681476058024499,0.10591678293421865,0.029514436004683377,0.20813463926315307,0.11591805182397366,26.564984925588647,0.7918653607368469,5.470541566592576e-05,388.39
48,0.10667709399842554,0.10575038492679596,0.029511441476643085,0.2079002484679222,0.11552963834255933,26.56905787061255,0.7920997515320778,5.313952597646572e-05,388.32
49,0.10656364662572741,0.10668869977816939,0.029545435076579453,0.20863218754529952,0.1180560844950378,26.541637193135934,0.7913678124547004,5.157053795390646e-05,387.64
50,0.10638917325478461,0.10700187273323536,0.02945510819554329,0.2100173145532608,0.11847766460850835,26.581767264457646,0.7899826854467392,5.000000000000004e-05,389.06
51,0.10650494848895405,0.10558004882186652,0.029444971517659724,0.20751616209745408,0.11543947737663984,26.58339254204344,0.792483837902546,4.8429462046093626e-05,390.52
52,0.10615394340000218,0.10625361539423465,0.029657671926543117,0.20961403995752334,0.1155771106481552,26.5428720514257,0.7903859600424766,4.686047402353437e-05,392.0
53,0.10598775934841898,0.10661918437108397,0.02954210084863007,0.20830751657485963,0.11805192735046148,26.53768591786539,0.7916924834251404,4.5294584334074315e-05,390.41
54,0.10578142889878817,0.10533293038606643,0.029475519713014365,0.20689210146665574,0.11492995796725154,26.564545870956806,0.7931078985333443,4.373333832178482e-05,390.3
55,0.1057174959116512,0.10577899515628815,0.02950820156838745,0.2084769442677498,0.11525134351104498,26.577811203648338,0.7915230557322502,4.217827674798849e-05,390.28
56,0.10563614776151048,0.10558017101138831,0.029443550342693924,0.20685895830392836,0.11588275339454412,26.56863867319398,0.7931410416960716,4.06309342707138e-05,390.19
57,0.10533258384093643,0.10523857036605477,0.029442098713479935,0.20640268176794052,0.11505311504006385,26.583488176508872,0.7935973182320595,3.909283793017292e-05,390.08
58,0.10536683936499887,0.10583221735432743,0.029307737480849028,0.2073409989476204,0.11685426216572523,26.597742449129594,0.7926590010523796,3.756550564175729e-05,389.75
59,0.10520693009926213,0.10600502053275704,0.029618547949939966,0.20800179988145828,0.11595370089635253,26.537464691101896,0.7919982001185417,3.6050444698038574e-05,389.91
60,0.10501963302700056,0.10547421351075173,0.029502483713440598,0.20710904598236085,0.1151663912460208,26.56047561970908,0.7928909540176392,3.4549150281252677e-05,389.62
61,0.10493272885473238,0.10535769145935774,0.029385205823928118,0.20619079172611238,0.11578108593821526,26.581358465819818,0.7938092082738877,3.306310398773547e-05,389.48
62,0.10479268812470965,0.10553986188024282,0.0295151696074754,0.20700268298387528,0.11541384551674128,26.561403130031813,0.7929973170161247,3.159377236576615e-05,389.39
63,0.10476393992495206,0.10519814789295197,0.029317075153812766,0.20618649274110795,0.11547924131155014,26.59861177214578,0.7938135072588921,3.0142605468260998e-05,389.43
64,0.10451550744473934,0.10519304759800434,0.029399174684658646,0.20632735937833785,0.11509466376155615,26.591281087699304,0.7936726406216621,2.8711035421746398e-05,389.43
65,0.10442038557181756,0.10502830035984516,0.029518542205914856,0.20686878710985185,0.11378666069358587,26.57346507806161,0.7931312128901482,2.7300475013022693e-05,389.69
66,0.10436975772803028,0.1051368904300034,0.02939740407746285,0.20665562897920609,0.11469452828168869,26.598943947436197,0.7933443710207939,2.591231629491426e-05,388.61
67,0.10424609196682771,0.10555522982031107,0.029510035784915088,0.2075572669506073,0.11511246347799897,26.570573068853342,0.7924427330493927,2.4547929212481463e-05,389.65
68,0.10402720327385598,0.10503134708851576,0.029332853690721094,0.20578498542308807,0.11513831652700901,26.59330132405479,0.7942150145769119,2.3208660251050185e-05,389.4
69,0.10396335207753711,0.10506740575656295,0.029458718933165075,0.20578090846538544,0.11484167706221342,26.552386156382248,0.7942190915346146,2.1895831107393494e-05,389.1
70,0.10399311720910999,0.10513263316825032,0.02933751023374498,0.20627801567316056,0.11513172872364522,26.602816179440026,0.7937219843268395,2.0610737385376376e-05,388.97
71,0.10375228994008567,0.10514279548078775,0.02932341422419995,0.20629672855138778,0.11520011061802507,26.594681258270043,0.7937032714486122,1.9354647317351195e-05,388.71
72,0.1036019303318527,0.10506082028150558,0.029577749758027495,0.20643391460180283,0.1139876164495945,26.531529367049796,0.7935660853981972,1.8128800512565537e-05,387.82
73,0.10359381978503532,0.10487052900716662,0.02940034426283091,0.2060433179140091,0.11420506043359638,26.58584463659181,0.7939566820859909,1.6934406733817437e-05,388.82
74,0.10344776873373324,0.10520789846777916,0.02925692074932158,0.20615313202142715,0.11573449540883303,26.603425427428665,0.7938468679785728,1.5772644703565586e-05,388.9
75,0.10342367369060715,0.10516140172258019,0.02922455775551498,0.20603769421577453,0.11576434625312686,26.616007667687597,0.7939623057842254,1.4644660940672647e-05,388.66
76,0.10331883423237337,0.10488693853840232,0.029408439062535763,0.20591170489788055,0.11432052049785853,26.576117164291077,0.7940882951021194,1.3551568628929453e-05,389.02
